Origin Time,Latitude,Longitude,Depth,Magnitude,Location,Total Fatalities,Total Injuries,Estimated Economic Loss (USD),Buildings Collapsed,Population Density
2019-12-08 04:34:55 IST,36.4,71.2,170,4.1,"97km SE of Fayzabad, Afghanistan",1,3,132895,14,13820
2019-12-08 04:26:42 IST,30.5,79.3,5,3.2,"25km WSW of Joshimath, Uttarakhand , India",3,4,104485,10,12204
2019-12-07 21:02:18 IST,26.94,67.34,10,4.7,"547km NNW of Dwarka, Gujarat, India",3,5,66991,8,3363
2019-12-06 23:08:56 IST,28.6,76.7,10,2,"4km E of Jhajjar, Haryana",2,8,98960,10,11990
2019-12-06 21:24:58 IST,35,77.6,10,2.6,"94km N of Leh, Laddakh, India",2,4,181964,9,14300
2019-12-06 15:14:56 IST,36.5,71.3,184,4.5,"94km SE of Fayzabad, Afghanistan",2,4,143432,9,2107
2019-12-06 03:47:52 IST,29.91,80.46,10,2.7,"43km NNE of Pithoragarh, Uttarakhand, India",0,4,110184,7,14681
2019-12-05 19:49:31 IST,25.7,95.1,75,3.8,"90km SE of Mokokchung, Nagaland, India",2,3,146198,4,423
2019-12-05 17:48:02 IST,35.9,68.4,36,4.6,"166km NNW of Kabul , Afghanistan",2,2,127280,10,7856
2019-12-05 10:28:56 IST,38.9,71.1,33,4.4,"204km ENE of Dushanbe, Tajikistan",1,5,119813,16,11619
2019-12-05 03:52:10 IST,23.5,94.1,10,3.1,"78km E of Champhai, Mizoram, India",3,9,149028,13,11867
2019-12-05 03:47:44 IST,37.2,72.1,235,3.4,"137km E of Fayzabad, Afghanistan",1,6,125851,14,11033
2019-12-04 20:12:18 IST,37.3,71.8,192,4.6,"112km ENE of Fayzabad, Afghanistan",1,3,142927,6,7963
2019-12-04 14:16:14 IST,36.4,70.8,115,5.1,"81km SSE of Fayzabad, Afghanistan",2,4,108069,10,9781
2019-12-04 10:13:58 IST,0.8,98.3,35,5,"457km SW of Kuala Lumpur, Malaysia",1,3,87293,8,10513
2019-12-04 10:00:48 IST,36.4,70.9,280,4.5,"83km SSE of Fayzabad, Afghanistan",1,4,72591,13,7443
2019-12-03 19:38:54 IST,32.7,76.2,5,3.2,"54km NNW of Dharamshala, Himachal Pradesh, India",0,3,66634,11,8955
2019-12-03 11:36:05 IST,36.9,67.1,37,4.7,"236km SW of Dushanbe, Tajikistan",3,5,19741,9,12703
2019-12-03 07:50:37 IST,24.9,92.4,10,2.6,"63km NNE of Dharmanagar, Tripura, India",2,6,54403,6,4727
2019-12-02 23:23:29 IST,8.4,94.6,176,4.8,"172km NNE of Campbell Bay, Andaman and Nicobar island, India",2,8,52957,9,7871
2019-12-02 20:04:40 IST,37,70.7,250,4.1,"17km SE of Fayzabad, Afghanistan",4,2,74632,6,176
2019-12-02 06:42:44 IST,23.1,93.7,12,4.5,"54km SE of Champhai, Mizoram, India",1,6,178112,10,10327
2019-12-02 02:52:10 IST,24.6,94.2,57,2.9,"35km SE of Imphal, Manipur, India",3,4,92121,13,2971
2019-11-30 20:59:24 IST,36.7,71.4,250,4.4,"87km ESE of Fayzabad, Afghanistan",2,5,112088,10,7240
2019-11-30 11:44:03 IST,36.7,73.8,58,4,"292km E of Fayzabad, Afghanistan",2,5,113665,9,3192
2019-11-29 23:20:17 IST,13.7,93.2,10,4.6,"53km NNE of Diglipur, Andaman and Nicobar island, India",1,7,179379,10,401
2019-11-29 07:51:39 IST,25.5,67.8,120,4.5,"381km NNW of Dwarka, Gujarat, India",3,7,71220,13,7274
2019-11-28 22:43:55 IST,28.4,76.7,12,2.1,"23km SSE of Jhajjar, Haryana",1,6,88873,5,6401
2019-11-28 22:34:26 IST,36,77.8,140,4.4,"206km NNE of Alchi(Leh),Jammu & Kashmir,India",2,5,94690,9,6405
2019-11-28 21:35:04 IST,24,94,128,3.5,"59km SSE of Moirang, Manipur, India",1,2,156826,6,3171
2019-11-28 20:09:15 IST,23.2,95.9,10,5.5,"143km N of Burma, Myanmar",3,0,167205,8,14210
2019-11-28 14:50:09 IST,37.5,71.8,72,4.1,"119km ENE of Fayzabad, Afghanistan",3,4,123729,14,102
2019-11-28 07:10:09 IST,30.3,84.4,10,4.6,"301km NNW of Kathmandu, Nepal",1,4,161645,6,13378
2019-11-27 21:53:34 IST,27.7,85.8,122,4.5,"46km E of Kathmandu, Nepal",2,2,108883,4,11066
2019-11-27 15:37:17 IST,14.5,92.8,10,4.4,"138km N of Diglipur, Andaman and Nicobar island, India",0,5,91369,8,2622
2019-11-27 05:48:29 IST,28.1,87.8,20,4.4,"91km NNW of Yuksom, Sikkim, India",2,8,158936,10,7109
2019-11-26 20:14:56 IST,36.1,70.9,109,4.4,"115km SSE of Fayzabad, Afghanistan",2,5,124380,12,14833
2019-11-26 16:35:52 IST,19.1,94.9,10,5.5,"279km SW of Ywangan, Myanmar",0,7,63223,14,9673
2019-11-26 15:06:06 IST,19,94.9,10,4.6,"274km NNW of Rangoon, Myanmar",3,7,149871,10,1954
2019-11-26 09:23:45 IST,24.1,94.3,10,4.2,"69km SE of Moirang, Manipur, India",4,6,89575,9,6891
2019-11-26 02:57:09 IST,34.5,73.2,10,4.1,"91km N of Islamabad, Pakistan",0,6,83458,10,7049
2019-11-26 01:08:51 IST,24.5,92.4,10,3.2,"28km ENE of Dharmanagar, Tripura, India",3,5,144650,11,12043
2019-11-25 22:23:20 IST,28.3,94.5,10,3.1,"40km NNW of Basar, Arunachal Pradesh, India",1,5,95558,13,13746
2019-11-25 02:38:54 IST,36.6,71,99,4.8,"68km SE of Fayzabad, Afghanistan",2,4,119447,5,1279
2019-11-24 20:47:20 IST,25.7,93.3,5,3.8,"46km WSW of Chumukedima, Nagaland, India",3,10,133096,12,4744
2019-11-24 19:48:41 IST,2,92.9,10,5.1,"567km S of Campbell Bay, Andaman and Nicobar island, India",2,2,60852,13,4511
2019-11-24 16:27:34 IST,37.3,72.7,456,4.2,"191km E of Fayzabad, Afghanistan",0,8,119242,11,14940
2019-11-24 13:20:12 IST,30.4,79.3,10,3.4,"30km SW of Joshimath, Uttarakhand , India",0,2,167473,11,8410
2019-11-24 07:40:25 IST,37,72,10,4.9,"129km E of Fayzabad, Afghanistan",1,4,52176,9,13203
2019-11-23 20:40:49 IST,19.9,72.8,10,3.3,"92km N of Mumbai, Maharashtra, India",4,7,122495,8,6419
2019-11-23 03:57:19 IST,32.9,91.9,10,4.2,"591km N of Tawang, Arunachal Pradesh, India",1,3,58526,11,10854
2019-11-22 23:10:22 IST,25.4,94.5,20,3,"31km NNE of Shirui, Manipur, India",0,6,151069,10,4334
2019-11-22 23:08:28 IST,16.9,95.2,10,4.2,"103km W of Yangon, Myanmar",2,10,150595,15,13681
2019-11-22 14:00:39 IST,25,94,25,3.7,"21km NNE of Imphal, Manipur, India",0,5,82283,10,6854
2019-11-22 01:56:16 IST,36.3,71.8,235,4.4,"142km SE of Fayzabad, Afghanistan",3,4,210481,10,12065
2019-11-21 19:41:08 IST,26,91.2,17,4.3,"55km WSW of Guwahati, Assam, India",3,4,155331,9,3874
2019-11-21 07:20:28 IST,20,72.8,10,3.5,"103km N of Mumbai, Maharashtra, India",2,7,135346,7,10419
2019-11-21 07:16:04 IST,37.5,72.3,135,4.9,"161km ENE of Fayzabad, Afghanistan",4,4,132530,5,6107
2019-11-21 05:44:58 IST,37.3,71.7,10,4,"104km ENE of Fayzabad, Afghanistan",0,1,149196,5,520
2019-11-20 22:57:00 IST,38.1,74,185,4,"323km ENE of Fayzabad, Afghanistan",4,4,50217,8,6224
2019-11-20 11:43:41 IST,35.3,73.2,10,4,"176km NW of Gulmarg, Jammu and Kashmir, India",1,2,109730,3,8272
2019-11-20 03:14:33 IST,24.4,94.1,45,3.1,"34km ESE of Moirang, Manipur, India",2,12,119159,9,2318
2019-11-20 01:35:45 IST,19.9,72.9,10,4,"91km N of Mumbai, Maharashtra, India",1,4,79993,8,2799
2019-11-19 22:19:49 IST,26.4,92.7,30,3.8,"29km SSW of Tezpur, Assam, India",1,7,123239,9,6999
2019-11-19 19:00:56 IST,29.4,81.2,33,5,"97km E of Pithoragarh, Uttarakhand, India",4,8,161584,8,5173
2019-11-19 11:00:46 IST,20,72.8,5,2.9,"103km N of Mumbai, Maharashtra, India",0,6,78911,10,6639
2019-11-18 19:01:06 IST,23.6,70.3,10,4,"153km NNW of Rajkot, Gujarat, India",0,8,97278,6,6939
2019-11-18 18:33:42 IST,26.7,92.7,48,2.8,"10km WNW of Tezpur, Assam, India",3,4,58970,13,2144
2019-11-18 04:35:57 IST,11.4,92.9,10,4.8,"31km SE of Portblair, Andaman and Nicobar island, India",1,1,10650,10,2758
2019-11-18 04:17:22 IST,26.7,94.1,10,2.2,"11km WSW of Jorhat, Assam, India",2,3,138946,12,12730
2019-11-17 19:47:00 IST,38.2,69,10,4.1,"44km SSE of Dushanbe, Tajikistan",1,4,98713,11,2482
2019-11-17 12:17:08 IST,7,94.5,10,4.6,"65km E of Campbell Bay, Andaman and Nicobar island, India",2,4,102378,8,10005
2019-11-17 09:34:56 IST,29,76.9,6,2.7,"30km ENE of Rohtak, Haryana, India",3,5,50661,15,6306
2019-11-17 06:58:56 IST,7.2,94.4,10,5.1,"58km ENE of Campbell Bay, Andaman and Nicobar island, India",3,6,90724,6,14525
2019-11-16 11:52:49 IST,38,68.8,10,5.1,"62km S of Dushanbe, Tajikistan",1,7,154829,9,1038
2019-11-16 04:14:59 IST,24.9,94.2,38,3.3,"28km ENE of Imphal, Manipur, India",1,7,100041,8,12464
2019-11-16 04:09:59 IST,31,69.9,24,3.4,"400km S of Kabul , Afghanistan",1,2,101459,15,7397
2019-11-15 07:28:25 IST,26.5,92.7,25,3.8,"19km SSW of Tezpur, Assam, India",2,6,110376,9,130
2019-11-15 04:12:57 IST,37.2,74.3,25,4.5,"332km E of Fayzabad, Afghanistan",2,6,38180,12,3991
2019-11-15 03:46:06 IST,36.6,71.1,237,4.2,"74km SE of Fayzabad, Afghanistan",4,4,131246,13,6145
2019-11-15 00:57:43 IST,27.2,95.3,10,2.6,"48km SE of Dibrugarh, Assam, India",4,6,37240,14,4747
2019-11-15 00:41:37 IST,27.1,91.4,21,2.7,"71km SW of Tawang, Arunachal Pradesh, India",4,8,53019,7,5468
2019-11-15 00:00:18 IST,7.2,94.9,123,5,"111km ENE of Campbell Bay, Andaman and Nicobar island, India",2,6,47539,10,13754
2019-11-14 23:19:39 IST,26,91.9,10,2.4,"15km NNE of Nongpoh, Meghalaya, India",2,2,91238,15,5445
2019-11-14 14:53:32 IST,36.3,71.6,80,5.1,"129km SE of Fayzabad, Afghanistan",0,3,82377,12,6311
2019-11-13 18:40:54 IST,26.2,93.4,48,4.6,"45km NW of Dimapur, Nagaland, India",2,9,99938,14,11428
2019-11-13 10:59:01 IST,36.5,70.9,226,4.1,"73km SSE of Fayzabad, Afghanistan",1,6,54737,6,11917
2019-11-13 01:51:32 IST,32.6,75.8,10,2.4,"64km NW of Dharamshala, Himachal Pradesh, India",2,8,150274,13,1307
2019-11-13 01:07:17 IST,25.8,90.2,20,3.2,"31km N of Tura, Meghalaya, India",2,3,141701,12,10575
2019-11-13 00:51:54 IST,32.6,75.9,10,2.3,"58km NW of Dharamshala, Himachal Pradesh, India",1,5,91309,9,7264
2019-11-12 17:12:11 IST,0.97,97.5,35,4.9,"524km WSW of Kuala Lumpur, Malaysia",5,9,76081,11,2051
2019-11-12 07:30:27 IST,29.9,80.2,10,4.5,"35km N of Pithoragarh, Uttarakhand, India",1,5,71032,7,4007
2019-11-10 13:54:07 IST,38.5,75.8,33,3.8,"439km N of Kargil, Laddakh, India",3,2,84492,7,723
2019-11-10 02:54:39 IST,32.9,73.5,10,3.8,"92km SW of Rajouri, Jammu and Kashmir",2,7,29987,9,5435
2019-11-10 02:15:17 IST,36.6,71.2,10,4.3,"80km SE of Fayzabad, Afghanistan",3,2,52019,6,3868
2019-11-09 13:07:38 IST,24.9,92.7,20,3.3,"80km NE of Dharmanagar, Tripura, India",4,2,143006,12,5762
2019-11-09 12:46:54 IST,26.4,95.5,33,3.5,"98km E of Mokokchung, Nagaland, India",1,6,115090,10,8726
2019-11-07 06:42:53 IST,37.7,72.3,35,3.9,"168km ENE of Fayzabad, Afghanistan",0,5,181713,16,10998
2019-11-07 02:26:57 IST,28.1,95.5,15,3.1,"22km E of Pangin, Arunachal Pradesh, India",4,7,85040,9,9100
2019-11-06 19:12:31 IST,28.8,77.4,7,2.7,"28km NE of New Delhi, India",3,6,81924,10,10191
2019-11-06 18:52:58 IST,36.2,66.7,40,4.7,"291km NW of Kabul , Afghanistan",1,5,79605,8,12991
2019-11-06 02:22:22 IST,36.5,70.1,200,5.1,"77km SSW of Fayzabad, Afghanistan",2,7,84041,7,13113
2019-11-05 15:49:35 IST,24.3,93.5,13,3.4,"35km SW of Moirang, Manipur, India",4,5,67002,9,12917
2019-11-05 15:20:41 IST,35.8,76.9,10,3.9,"155km NNE of Kargil, Laddakh, India",3,5,113549,14,2339
2019-11-03 18:11:01 IST,36.5,70.9,165,4.5,"73km SSE of Fayzabad, Afghanistan",1,9,101455,3,3803
2019-11-03 04:39:43 IST,20,73,10,2.9,"82km W of Nashik, Maharashtra, India",0,7,74504,8,7559
2019-11-03 02:00:01 IST,26.4,93.3,24,3.2,"57km ESE of Tezpur, Assam, India",4,3,162557,13,5413
2019-11-02 05:43:37 IST,36.5,70.4,195,4,"68km S of Fayzabad, Afghanistan",1,7,194829,11,2018
2019-11-01 03:36:03 IST,28.4,83.3,116,4.2,"209km NNE of Ayodhya, Uttar Pradesh, India",1,6,158328,17,4351
2019-10-31 18:14:13 IST,35.9,69.5,100,4.4,"151km N of Kabul , Afghanistan",3,7,127906,6,14632
2019-10-31 12:44:58 IST,31.5,77,10,3.4,"12km SE of Mandi, Himachal Pradesh, India",3,3,138088,11,5236
2019-10-31 06:23:02 IST,27.6,90.4,10,3.3,"76km E of Thimphu, Bhutan",2,4,192820,15,6312
2019-10-31 05:01:19 IST,36.4,70.4,33,3.6,"79km S of Fayzabad, Afghanistan",0,7,138015,12,145
2019-10-31 03:41:43 IST,37.1,71.5,33,3.7,"84km E of Fayzabad, Afghanistan",3,8,70740,10,10805
2019-10-31 03:02:19 IST,24.2,90,39,3.8,"60km NW of Dhaka, Bangladesh",1,5,119613,12,6232
2019-10-30 17:56:24 IST,37,72.2,10,4.5,"146km E of Fayzabad, Afghanistan",1,5,131312,13,1591
2019-10-30 16:34:38 IST,36.8,75.5,17,4.6,"256km NNW of Kargil, Laddakh, India",2,5,50264,10,14529
2019-10-30 03:17:17 IST,20.3,71.9,20,3.5,"136km SW of Surat, Gujarat, India",1,4,85753,11,11672
2019-10-29 11:31:47 IST,32.7,76.4,5,3.4,"54km N of Dharamshala, Himachal Pradesh, India",1,5,155019,11,10905
2019-10-29 08:33:47 IST,28.5,88.7,16,3.8,"90km N of Lachung, Sikkim, India",2,5,8825,11,14370
2019-10-29 03:09:23 IST,9.3,83.8,10,4.4,"507km ENE of Colombo, Sri Lanka",1,3,37478,14,6141
2019-10-28 19:12:47 IST,29.6,82,10,3.9,"172km E of Pithoragarh, Uttarakhand, India",3,3,91179,8,10792
2019-10-28 08:37:09 IST,28.9,76.8,7,3.2,"18km E of Rohtak, Haryana, India",1,3,117683,12,3132
2019-10-28 01:20:55 IST,27.3,91.5,4,2.6,"48km SW of Tawang, Arunachal Pradesh, India",1,3,32118,8,10471
2019-10-27 17:33:23 IST,37.1,72,125,4.7,"128km E of Fayzabad, Afghanistan",4,6,93660,7,260
2019-10-27 11:26:23 IST,36.6,71,232,4.3,"68km SE of Fayzabad, Afghanistan",1,6,157688,11,1938
2019-10-27 06:14:12 IST,36.4,70.9,270,4.2,"83km SSE of Fayzabad, Afghanistan",3,6,103432,9,6407
2019-10-26 22:34:03 IST,36.5,71.2,212,4.4,"88km SE of Fayzabad, Afghanistan",1,5,146954,12,230
2019-10-26 16:24:14 IST,30.4,87.6,200,4.4,"321km NNW of Lachung, Sikkim, India",0,3,70394,8,6956
2019-10-26 12:36:46 IST,33.1,73.3,38,3.1,"69km SSE of Islamabad, Pakistan",3,6,59504,12,7865
2019-10-26 09:53:54 IST,36.4,72.8,92,4.1,"215km ESE of Fayzabad, Afghanistan",1,6,142443,14,9343
2019-10-26 08:48:17 IST,20,72.9,5,2.7,"93km W of Nashik, Maharashtra, India",0,5,118463,11,1550
2019-10-26 04:05:39 IST,20,72.8,10,3.7,"103km N of Mumbai, Maharashtra, India",3,4,40720,9,2756
2019-10-25 13:18:07 IST,36.3,70.3,265,4,"91km SSW of Fayzabad, Afghanistan",1,5,59957,12,9218
2019-10-25 07:26:37 IST,36.5,71.2,250,4.5,"88km SE of Fayzabad, Afghanistan",1,6,178229,5,9889
2019-10-23 21:57:57 IST,19.9,72.8,10,2.9,"92km N of Mumbai, Maharashtra, India",4,4,53772,10,437
2019-10-23 14:05:10 IST,37.7,72.3,230,4,"168km ENE of Fayzabad, Afghanistan",2,4,146716,12,8128
2019-10-23 00:45:19 IST,32,77,14,2.2,"11km WNW of Kullu, Himachal Pradesh, India",3,4,76090,5,11785
2019-10-22 18:49:25 IST,36.1,78.1,30,4,"221km NNE of Leh, Laddakh, India",2,6,99841,6,1083
2019-10-22 07:00:42 IST,19.2,95.7,10,4.7,"231km SSW of Ywangan, Myanmar",1,4,114729,12,6226
2019-10-22 06:36:10 IST,7.9,94.4,180,4.3,"113km NNE of Campbell Bay, Andaman and Nicobar island, India",0,3,-5049,17,4931
2019-10-21 00:54:30 IST,27.82,87.98,10,4.1,"55km NNW of Yuksom, Sikkim, India",2,4,26864,9,13709
2019-10-20 22:01:27 IST,23.5,94.5,142.6,3.1,"119km E of Champhai, Mizoram, India",0,6,104316,14,2827
2019-10-19 08:25:07 IST,26.7,95.1,12,3.7,"71km NE of Mokokchung, Nagaland, India",3,4,63784,7,4809
2019-10-19 06:36:18 IST,28.6,76.5,5,3.3,"15km W of Jhajjar, Haryana",1,3,149829,12,13481
2019-10-18 22:18:00 IST,23.2,94.3,150,4.2,"103km ESE of Champhai, Mizoram, India",0,6,19693,9,4993
2019-10-18 16:02:58 IST,33.1,74,10,4,"42km SW of Rajouri, Jammu and Kashmir",1,6,128262,6,7993
2019-10-17 21:16:59 IST,31.1,78.7,10,3,"48km NNE of Uttarkashi, Uttarakhand, India",1,3,31188,9,543
2019-10-17 08:35:18 IST,35.2,77.8,10,3.9,"118km N of Leh, Laddakh, India",4,3,82394,7,14774
2019-10-15 01:56:41 IST,27.4,92.4,10,3.1,"55km ESE of Tawang, Arunachal Pradesh, India",3,2,46781,8,12382
2019-10-14 22:23:04 IST,31.2,77.8,5,3,"60km E of Shimla, Himachal Pradesh, India",3,3,195121,7,9534
2019-10-14 13:17:54 IST,36.4,70.7,239,4,"79km S of Fayzabad, Afghanistan",1,5,33025,10,958
2019-10-13 23:11:29 IST,32.9,73.4,10,3.8,"93km SSE of Islamabad, Pakistan",2,7,93897,11,1169
2019-10-13 10:36:34 IST,28,73.4,10,4.5,"9km ESE of Bikaner, Rajasthan, India",3,3,13658,11,8197
2019-10-13 06:32:35 IST,37.3,72,210,4,"130km E of Fayzabad, Afghanistan",3,3,179978,12,4311
2019-10-12 20:52:24 IST,33.1,74.5,6.8,3.4,"34km SSE of Rajouri, Jammu and Kashmir",4,6,120064,9,9360
2019-10-12 07:53:45 IST,22.7,94.5,136,3.3,"146km SE of Champhai, Mizoram, India",0,7,106848,11,8992
2019-10-11 23:44:59 IST,32.5,73.1,33,4.2,"131km S of Islamabad, Pakistan",0,3,173715,16,12587
2019-10-11 04:08:54 IST,37.5,72.8,35,3.9,"203km ENE of Fayzabad, Afghanistan",3,6,107371,7,4256
2019-10-11 01:04:56 IST,33.1,76.1,5,2.6,"100km NNW of Dharamshala, Himachal Pradesh, India",2,8,110978,11,8689
2019-10-08 13:14:37 IST,34.4,72.6,10,4,"89km NNW of Islamabad, Pakistan",1,3,106586,11,11671
2019-10-07 18:05:47 IST,27.5,91.5,10,4.3,"38km WSW of Tawang, Arunachal Pradesh, India",1,3,128181,5,7387
2019-10-07 05:52:19 IST,38.1,74.3,35,3.4,"348km ENE of Fayzabad, Afghanistan",1,5,75377,3,12468
2019-10-07 04:35:12 IST,37.9,72.8,35,3.9,"217km ENE of Fayzabad, Afghanistan",3,5,89285,13,2012
2019-10-06 05:25:56 IST,33,73.6,35,3.5,"78km WSW of Rajouri, Jammu and Kashmir",1,7,140516,11,11021
2019-10-06 01:06:56 IST,32.6,76.5,11,2.3,"45km NNE of Dharamshala, Himachal Pradesh, India",0,9,113868,13,14147
2019-10-04 15:22:17 IST,32.6,76.9,8.4,2.4,"48km NW of Manali, Himachal Pradesh, India",1,4,94287,7,5011
2019-10-04 03:32:49 IST,36.6,71,35,4.7,"68km SE of Fayzabad, Afghanistan",5,6,29973,6,5526
2019-10-04 01:06:21 IST,36.5,76.6,40,3.3,"220km N of Kargil, Laddakh, India",1,6,174902,13,1299
2019-10-04 00:19:36 IST,37.2,69.9,37,4,"58km W of Fayzabad, Afghanistan",0,5,66927,9,9640
2019-10-03 11:54:42 IST,24.9,94,40,4.8,"11km NE of Imphal, Manipur, India",3,6,149361,6,8309
2019-10-03 03:28:49 IST,25.2,94.3,29,2.8,"14km WNW of Shirui, Manipur, India",2,10,108787,10,653
2019-10-02 08:53:53 IST,37.7,72.5,200,4.3,"184km ENE of Fayzabad, Afghanistan",1,4,35327,5,11295
2019-10-01 18:52:38 IST,30.4,79.3,10,3.3,"30km SW of Joshimath, Uttarakhand , India",1,3,162613,16,12447
2019-09-29 15:16:59 IST,26.5,92.4,21,3.3,"42km WSW of Tezpur, Assam, India",4,8,112727,10,13611
2019-09-29 14:32:15 IST,11.3,91.5,10,4.8,"138km WSW of Portblair, Andaman and Nicobar island, India",1,6,166767,6,8208
2019-09-28 10:28:27 IST,29.9,81.5,10,4.1,"128km ENE of Pithoragarh, Uttarakhand, India",2,7,90879,7,6816
2019-09-27 00:45:35 IST,11,91.7,10,4.8,"131km WSW of Portblair, Andaman and Nicobar island, India",2,5,135202,12,13148
2019-09-26 20:09:08 IST,25.9,90.5,5,3.2,"52km NE of Tura, Meghalaya, India",1,6,11873,8,6010
2019-09-26 18:34:26 IST,28.1,84.6,10,4.3,"82km WNW of Kathmandu, Nepal",4,2,74989,13,9848
2019-09-24 17:38:16 IST,33.2,73.8,10,3.4,"51km WSW of Rajouri, Jammu and Kashmir",1,4,36350,12,9249
2019-09-24 16:31:55 IST,33.1,73.7,10,6,"64km WSW of Rajouri, Jammu and Kashmir",0,4,81260,11,5613
2019-09-24 14:17:29 IST,20,72.8,10,2.8,"103km N of Mumbai, Maharashtra, India",2,5,123590,11,1349
2019-09-23 21:57:35 IST,25.9,90.4,10,3.1,"47km NNE of Tura, Meghalaya, India",0,6,69770,10,370
2019-09-22 12:47:22 IST,19.9,72.7,10,3.4,"93km NNW of Mumbai, Maharashtra, India",3,6,143192,11,6452
2019-09-22 08:01:23 IST,24.2,93.6,20,4,"37km SSW of Moirang, Manipur, India",0,3,57169,4,7243
2019-09-21 22:30:06 IST,20,72.8,10,3.2,"103km N of Mumbai, Maharashtra, India",5,6,144261,9,12349
2019-09-20 16:32:32 IST,20,72.8,5,3.5,"103km N of Mumbai, Maharashtra, India",3,3,165487,11,6245
2019-09-20 03:10:47 IST,25.9,90.8,5,3.2,"73km NE of Tura, Meghalaya, India",1,7,150676,6,4253
2019-09-17 09:38:13 IST,28.3,84.7,10,4.5,"89km NW of Kathmandu, Nepal",2,3,82790,18,6958
2019-09-16 20:03:26 IST,29.6,80.7,10,4.3,"46km E of Pithoragarh, Uttarakhand, India",2,6,-6272,15,3607
2019-09-12 14:52:32 IST,36.6,70.7,250,5,"57km SSE of Fayzabad, Afghanistan",2,9,129108,11,1415
2019-09-12 02:22:22 IST,30.4,79.7,14,3.6,"22km SE of Joshimath, Uttarakhand , India",1,3,93738,12,1739
2019-09-09 21:27:37 IST,33,76,5,3.2,"92km NNW of Dharamshala, Himachal Pradesh, India",4,5,51080,10,4821
2019-09-09 14:35:06 IST,24.9,94.1,30,3.3,"18km ENE of Imphal, Manipur, India",1,7,72186,6,239
2019-09-09 12:57:51 IST,33,76,5,2.7,"92km NNW of Dharamshala, Himachal Pradesh, India",4,2,171721,14,3342
2019-09-09 12:40:16 IST,32.9,76,5,3.2,"81km NNW of Dharamshala, Himachal Pradesh, India",0,4,43132,9,11823
2019-09-09 12:10:31 IST,32.9,76.1,5,5,"78km NNW of Dharamshala, Himachal Pradesh, India",2,4,123415,14,3557
2019-09-08 08:04:34 IST,33,76.1,10,4.9,"89km NNW of Dharamshala, Himachal Pradesh, India",2,12,110897,14,1705
2019-09-08 07:59:22 IST,32.9,76,5,3.8,"81km NNW of Dharamshala, Himachal Pradesh, India",1,3,82130,7,14238
2019-09-08 07:03:07 IST,26.4,92.9,10,3.3,"30km SSE of Tezpur, Assam, India",4,4,132226,10,9355
2019-09-08 00:05:30 IST,32.9,76.1,10,3.4,"78km NNW of Dharamshala, Himachal Pradesh, India",2,7,181612,6,947
2019-09-06 11:10:11 IST,26.4,93.3,14,3.5,"57km ESE of Tezpur, Assam, India",4,6,85201,11,980
2019-09-05 22:22:55 IST,24.7,92.9,31,3.4,"83km ENE of Dharmanagar, Tripura, India",2,9,87840,10,9201
2019-09-04 15:30:30 IST,28,75.7,16,3.8,"115km SW of Jhajjar, Haryana",3,6,131103,12,8124
2019-09-04 02:13:00 IST,23.8,88.6,33,4.3,"134km ENE of Durgapur, West Bengal, India",3,3,145912,11,1072
2019-09-02 17:29:52 IST,27.4,93,27,3.5,"69km WNW of Itanagar, Arunachal Pradesh, India",1,3,93614,8,3403
2019-08-31 20:39:23 IST,22.8,95.5,10,5.6,"109km NNW of Burma, Myanmar",0,1,84731,12,13939
2019-08-29 02:16:33 IST,26,92.4,1,3.5,"58km ENE of Nongpoh, Meghalaya, India",1,4,-10882,11,8601
2019-08-28 19:10:02 IST,13.2,93.5,10,5,"56km E of Diglipur, Andaman and Nicobar island, India",2,4,61099,6,6632
2019-08-26 08:19:15 IST,26.6,96,80,5.1,"142km SSW of Changlang, Arunachal Pradesh, India",2,2,43034,18,3789
2019-08-26 04:21:34 IST,24.5,92.9,75,3.5,"75km NNW of Ngopa, Mizoram, India",4,2,134231,9,2048
2019-08-24 04:00:30 IST,30.8,78.4,5,3.2,"8km NNW of Uttarkashi, Uttarakhand, India",1,8,87804,8,6069
2019-08-22 21:15:17 IST,26.5,93.1,42,3.7,"35km ESE of Tezpur, Assam, India",3,8,85848,12,13839
2019-08-22 04:50:55 IST,32.4,76.3,5,2.7,"20km N of Dharamshala, Himachal Pradesh, India",4,6,99547,12,778
2019-08-21 14:49:13 IST,8.9,93.4,10,4.6,"217km NNW of Campbell Bay, Andaman and Nicobar island, India",4,7,56491,10,14865
2019-08-19 14:43:02 IST,23,70.4,10,4,"87km NNW of Rajkot, Gujarat, India",1,1,177662,13,3156
2019-08-19 11:13:23 IST,20,73,5,2.5,"82km W of Nashik, Maharashtra, India",2,6,164909,14,6161
2019-08-18 11:58:32 IST,23.9,93.7,45,4.7,"49km E of Ngopa, Mizoram, India",3,5,180905,11,723
2019-08-17 22:56:41 IST,25.5,94.5,58,2.9,"42km N of Shirui, Manipur, India",0,7,134170,7,8792
2019-08-16 17:47:02 IST,27.3,93.4,33,3.6,"31km NW of Itanagar, Arunachal Pradesh, India",1,11,98526,7,7279
2019-08-16 07:39:19 IST,36.4,70.7,200,5.1,"79km S of Fayzabad, Afghanistan",2,1,180736,8,10017
2019-08-14 13:44:07 IST,29.72,94.18,82,4.6,"199km NNW of Basar, Arunachal Pradesh, India",3,5,65951,14,8163
